Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
4:23.94,1,1,Wagner-Gyürkés Viktória,92,A-Plast Ikarus BSE,F,Budapest (HUN),2016.7.22
4:25.04,2,2,Kószás Kriszta,94,Győri Atlétikai Club,F,Zalaegerszeg (HUN),2016.6.11
4:25.15,-,3,Wagner-Gyürkés Viktória,92,A-Plast Ikarus BSE,F,Székesfehérvár (HUN),2016.9.1
4:25.17,-,4,Wagner-Gyürkés Viktória,92,A-Plast Ikarus BSE,F,Budapest (HUN),2016.9.03
4:26.92,3,5,File Zita,88,DSC-SI,F,Zalaegerszeg (HUN),2016.6.11
4:28.11,-,6,Kószás Kriszta,94,Győri Atlétikai Club,F,Szekszárd (HUN),2016.5.14
4:28.32,4,7,Vindics-Tóth Lili,98,DOVASE,F,Miskolc (HUN),2016.7.01
4:28.62,-,8,Vindics-Tóth Lili,98,DOVASE,F,Szekszárd (HUN),2016.8.28
4:28.70,-,9,Kószás Kriszta,94,Győri Atlétikai Club,F,Székesfehérvár (HUN),2016.7.29
4:28.75,-,10,Kószás Kriszta,94,Győri Atlétikai Club,F,Budapest (HUN),2016.7.22
4:28.88,-,11,Vindics-Tóth Lili,98,DOVASE,F,Székesfehérvár (HUN),2016.7.29
4:29.44,5,12,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.7.22
4:29.62,-,13,File Zita,88,DSC-SI,F,Budapest (HUN),2016.9.03
4:29.84,-,14,File Zita,88,DSC-SI,F,Budapest (HUN),2016.6.19
4:30.50,-,15,File Zita,88,DSC-SI,F,Székesfehérvár (HUN),2016.9.1
4:31.16,-,16,File Zita,88,DSC-SI,F,Debrecen (HUN),2016.6.04
4:31.53,-,17,Kószás Kriszta,94,Győri Atlétikai Club,F,Maribor (SLO),2016.7.15
4:31.64,-,18,File Zita,88,DSC-SI,F,Debrecen (HUN),2016.5.14
4:32.40,-,19,Böhm Lilla,94,KSI SE,F,Debrecen (HUN),2016.5.14
4:32.89,-,20,Böhm Lilla,94,KSI SE,F,Székesfehérvár (HUN),2016.7.29
4:33.14,6,21,Novák Natália,98,Békéscsabai AC,F,Budapest (HUN),2016.7.22
4:33.29,-,22,Böhm Lilla,94,KSI SE,F,Debrecen (HUN),2016.6.04
4:33.70,7,23,Ladányi Fruzsina,97,VEDAC,F,Székesfehérvár (HUN),2016.7.29
4:33.73,-,24,Vindics-Tóth Lili,98,DOVASE,F,Szekszárd (HUN),2016.5.14
4:34.55,-,25,Ladányi Fruzsina,97,VEDAC,F,Budapest (HUN),2016.7.22
4:34.80,-,26,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.9.03
4:34.93,-,27,Böhm Lilla,94,KSI SE,F,Székesfehérvár (HUN),2016.9.1
4:34.98,8,28,Biacsi Ilona,85,SZVSE,F,Debrecen (HUN),2016.5.14
4:35.12,-,29,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.6.19
4:35.29,9,30,Finta Sára,99,A-Plast Ikarus BSE,F,Debrecen (HUN),2016.5.14
4:35.55,-,31,Novák Natália,98,Békéscsabai AC,F,Budapest (HUN),2016.6.19
