Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
4.79,1,1,Szerdahelyi Hanna,11,Reménység Vác,CE3,Budapest (HUN),2024.3.1
4.93,2,2,Beke Petra,11,Dabasi AK,CE3,Budapest (HUN),2024.3.1
4.96,3,3,Ferenczi Diána,11,BHSE,CE2,Budapest (HUN),2024.3.1
4.97,4,4,Nagy Lili,11,Dabasi AK,CE2,Budapest (HUN),2024.3.1
5.04,5,5,Sipos Florina,11,Szekszárdi Sportközpont,CE6,Budapest (HUN),2024.3.1
5.05,6,6,György Amina,11,UTE,CE8,Budapest (HUN),2024.3.1
5.06,7,7,Varga Kála,11,HALAS AC,CE1,Budapest (HUN),2024.3.1
5.06,7,7,Puja Dóra,12,RÁCKEVE,CE4,Budapest (HUN),2024.3.1
5.08,9,9,Nagy Lili,12,Hernádi KA,CE1,Budapest (HUN),2024.3.1
5.09,10,10,Üveges Léna,12,Csepel TC,CE2,Budapest (HUN),2024.3.1
5.1,11,11,Bőviz Boglárka,11,FTC,CE4,Budapest (HUN),2024.3.1
5.1,11,11,Jeneses-Hegyvári Nóra,11,UTE,CE7,Budapest (HUN),2024.3.1
5.11,13,13,Nemes Zsolna,12,Szolnoki SC-SI,CE4,Budapest (HUN),2024.3.1
5.11,13,13,Vasi Sára,11,ARAK,CE7,Budapest (HUN),2024.3.1
5.11,13,13,Horváth Izabell,12,Szolnoki SC-SI,CE3,Budapest (HUN),2024.3.1
5.14,16,16,Kusmiczki Lia,12,Szolnoki SC-SI,CE7,Budapest (HUN),2024.3.1
5.14,16,16,Balog Eszter,11,MTK Budapest,CE3,Budapest (HUN),2024.3.1
5.14,16,16,Horváth Kincső,11,Szolnoki SC-SI,CE5,Budapest (HUN),2024.3.1
5.14,16,16,Kruchió Sára,12,UTE,CE6,Budapest (HUN),2024.3.1
5.16,20,20,Veress Réka,12,A-Plast Ikarus BSE,CE4,Budapest (HUN),2024.3.1
5.17,21,21,Magdó Mira,11,Dabasi AK,CE6,Budapest (HUN),2024.3.1
5.18,22,22,Biczók Anasztázia,12,MTK Budapest,CE4,Budapest (HUN),2024.3.1
5.18,22,22,Geiger Kornélia,11,PVSK,CE6,Budapest (HUN),2024.3.1
5.18,22,22,Sümeghy Eszter,11,Szekszárdi Sportközpont,CE5,Budapest (HUN),2024.3.1
5.19,25,25,Balázsik Jázmin,11,ARAK,CE7,Budapest (HUN),2024.3.1
5.2,26,26,Rozsnyai Vera,11,MTK Budapest,CE6,Budapest (HUN),2024.3.1
5.22,27,27,Berdán Dóra,12,TSC-Geotech,CE5,Budapest (HUN),2024.3.1
5.24,28,28,Máté Annamária,12,A-Plast Ikarus BSE,CE6,Budapest (HUN),2024.3.1
5.25,29,29,Horváth Loretta,12,MMAC,CE8,Budapest (HUN),2024.3.1
5.27,30,30,Gál Alíz,11,Győri Atlétikai Club,CE6,Budapest (HUN),2024.3.1
5.29,31,31,Jarábik Boglárka,12,Albertirsai SE,CE7,Budapest (HUN),2024.3.1
5.29,31,31,Simon Kitti,12,Szolnoki SC-SI,CE8,Budapest (HUN),2024.3.1
5.3,33,33,Vágó Kata,11,Csepel TC,CE1,Budapest (HUN),2024.3.1
5.3,33,33,Mikolajcsik Zsófia,11,KARC,CE5,Budapest (HUN),2024.3.1
5.3,33,33,Görgényi Sára,11,PSN - Pécsi Sportiskola,CE3,Budapest (HUN),2024.3.1
5.3,33,33,Radák Zsófia,11,MMAC,CE8,Budapest (HUN),2024.3.1
5.3,33,33,Miklós Marianna,12,AC Bonyhád,CE7,Budapest (HUN),2024.3.1
5.35,38,38,Gerencsér Réka,11,A-Plast Ikarus BSE,CE1,Budapest (HUN),2024.3.1
5.39,39,39,Horváth Bianka,11,Győri Atlétikai Club,CE5,Budapest (HUN),2024.3.1
5.39,39,39,Péli Réka,12,HALAS AC,CE2,Budapest (HUN),2024.3.1
5.4,41,41,Sipos Fanni,12,Szekszárdi Sportközpont,CE7,Budapest (HUN),2024.3.1
5.44,42,42,Stark Julianna,12,RKSK,CE2,Budapest (HUN),2024.3.1
5.44,42,42,Hamar Kata,12,MATE - GEAC,CE1,Budapest (HUN),2024.3.1
5.51,44,44,Keményfi Krisztina,11,UTE,CE8,Budapest (HUN),2024.3.1
5.51,44,44,Haász Petra,12,Szekszárdi Sportközpont,CE2,Budapest (HUN),2024.3.1
5.53,46,46,Rauschenberger Nóra,11,A-Plast Ikarus BSE,CE5,Budapest (HUN),2024.3.1
5.54,47,47,Török Anna,11,Veresegyház VSK,CE1,Budapest (HUN),2024.3.1
5.54,47,47,Fazekas Klára,11,RÁCKEVE,CE4,Budapest (HUN),2024.3.1
5.54,47,47,Rusz-Badak Hanna,11,UTE,CE3,Budapest (HUN),2024.3.1
5.63,50,50,Juhász Alma,12,UTE,CE5,Budapest (HUN),2024.3.1
5.64,51,51,Fricz Karina,12,MMAC,CE8,Budapest (HUN),2024.3.1
5.65,52,52,Csernyák Anikó,12,MTK Budapest,CE1,Budapest (HUN),2024.3.1
5.68,53,53,Gömöri Liliana,11,KARC,CE4,Budapest (HUN),2024.3.1
5.79,54,54,Molnár Emma,11,MTK Budapest,CE2,Budapest (HUN),2024.3.1
5.8,55,55,Lebics Flóra,12,Viadukt SE,CE1,Budapest (HUN),2024.3.1
5.89,56,56,Bodolai Nóra,12,MTK Budapest,CE3,Budapest (HUN),2024.3.1
6.34,57,57,Nagy Luca,12,Tamási TAM - BAU AC,CE8,Budapest (HUN),2024.3.1
