Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
2:03.01,1,1,Kéri Bianka,94,VEDAC,F,Veszprém (HUN),2016.6.22
2:03.47,-,2,Kéri Bianka,94,VEDAC,SF3,Amsterdam (NED),2016.7.07
2:03.70,-,3,Kéri Bianka,94,VEDAC,F,Praha (CZE),2016.6.06
2:04.09,-,4,Kéri Bianka,94,VEDAC,F,Székesfehérvár (HUN),2016.7.18
2:04.23,-,5,Kéri Bianka,94,VEDAC,F,St. Pölten (AUT),2016.5.26
2:04.55,-,6,Kéri Bianka,94,VEDAC,F,Szombathely (HUN),2016.6.26
2:04.90,-,7,Kéri Bianka,94,VEDAC,H4,Amsterdam (NED),2016.7.06
2:04.94,-,8,Kéri Bianka,94,VEDAC,F2,Veszprém (HUN),2016.6.12
2:05.13,-,9,Kéri Bianka,94,VEDAC,F2,Budapest (HUN),2016.6.18
2:07.92,2,10,Apáthy Sophie,91,Vasas,F,Veszprém (HUN),2016.6.22
2:07.96,-,11,Apáthy Sophie,91,Vasas,F2,Budapest (HUN),2016.6.18
2:08.60,-,12,Kéri Bianka,94,VEDAC,F,Székesfehérvár (HUN),2016.7.31
2:09.93,3,13,Aradi Bernadett,87,DSC-SI,F2,Budapest (HUN),2016.6.18
2:09.98,-,14,Apáthy Sophie,91,Vasas,F1,Budapest (HUN),2016.5.01
2:09.99,-,15,Aradi Bernadett,87,DSC-SI,F2,Veszprém (HUN),2016.6.12
2:10.12,-,16,Aradi Bernadett,87,DSC-SI,F,Székesfehérvár (HUN),2016.7.31
2:10.18,-,17,Aradi Bernadett,87,DSC-SI,F,Veszprém (HUN),2016.6.22
2:10.90,-,18,Kéri Bianka,94,VEDAC,F,Szekszárd (HUN),2016.5.15
2:11.16,4,19,Budai Boglárka,99,ARAK,F2,Budapest (HUN),2016.6.18
2:11.18,5,20,Krizsán Xénia,93,MTK Budapest,CE2,Amsterdam (NED),2016.7.09
2:11.48,-,21,Apáthy Sophie,91,Vasas,F,Székesfehérvár (HUN),2016.7.31
2:11.62,6,22,Böhm Lilla,94,KSI SE,F2,Veszprém (HUN),2016.6.12
2:11.63,7,23,Palásti Luca,96,DSC-SI,F,Szombathely (HUN),2016.6.26
2:11.73,8,24,Osváth Krisztina,96,NYSC,F,Szombathely (HUN),2016.6.26
2:11.76,9,25,Zsivoczky-Farkas Györgyi,85,BHSE,CE2,Rio de Janeiro (BRA),2016.8.13
2:11.77,-,26,Zsivoczky-Farkas Györgyi,85,BHSE,CE2,Talence (FRA),2016.9.18
2:11.94,-,27,Aradi Bernadett,87,DSC-SI,F2,Debrecen (HUN),2016.6.05
2:12.12,-,28,Kéri Bianka,94,VEDAC,F,Székesfehérvár (HUN),2016.9.11
2:12.13,-,29,Aradi Bernadett,87,DSC-SI,F,Debrecen (HUN),2016.5.15
2:12.14,10,30,File Zita,88,DSC-SI,F2,Debrecen (HUN),2016.6.05
2:12.18,-,31,Budai Boglárka,99,ARAK,F,Székesfehérvár (HUN),2016.7.31
2:12.23,-,32,Kéri Bianka,94,VEDAC,F,Budapest (HUN),2016.9.04
2:12.30,11,33,Darabos Aliz,99,ARAK,F,Miskolc (HUN),2016.7.03
2:12.51,12,34,Novák Natália,98,Békéscsabai AC,F,Miskolc (HUN),2016.7.01
2:12.57,-,35,Osváth Krisztina,96,NYSC,F,Maribor (SLO),2016.7.15
2:12.78,-,36,Budai Boglárka,99,ARAK,F2,Veszprém (HUN),2016.6.12
2:12.81,13,37,Kószás Kriszta,94,Győri Atlétikai Club,F,Szekszárd (HUN),2016.5.15
2:12.82,-,38,Aradi Bernadett,87,DSC-SI,F,Budapest (HUN),2016.9.04
2:12.86,-,39,Palásti Luca,96,DSC-SI,F2,Debrecen (HUN),2016.6.05
2:12.90,14,40,Vindics-Tóth Lili,98,DOVASE,F,Szombathely (HUN),2016.6.26
2:12.91,-,41,Aradi Bernadett,87,DSC-SI,F,Székesfehérvár (HUN),2016.9.11
2:13.01,-,42,Budai Boglárka,99,ARAK,F,Miskolc (HUN),2016.7.03
2:13.21,15,43,Punk Adrienn,0,ARAK,F2,Veszprém (HUN),2016.6.12
2:13.34,16,44,Finta Sára,99,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.5.01
2:13.39,-,45,Osváth Krisztina,96,NYSC,F,Székesfehérvár (HUN),2016.9.11
2:13.46,-,46,Krizsán Xénia,93,MTK Budapest,CE2,Rio de Janeiro (BRA),2016.8.13
2:13.48,17,47,Gárdos Piroska,99,Keszthely VDSE,F1,Budapest (HUN),2016.5.01
2:13.48,-,47,Novák Natália,98,Békéscsabai AC,F2,Budapest (HUN),2016.6.18
2:13.49,-,49,Osváth Krisztina,96,NYSC,F2,Debrecen (HUN),2016.6.05
2:13.54,-,50,Osváth Krisztina,96,NYSC,F,Budapest (HUN),2016.9.04
2:13.65,18,51,Erdélyi Katinka,0,Győri Atlétikai Club,F,Székesfehérvár (HUN),2016.7.31
2:13.66,-,52,Böhm Lilla,94,KSI SE,F,Szombathely (HUN),2016.6.26
2:13.66,-,52,Novák Natália,98,Békéscsabai AC,F,Maribor (SLO),2016.7.15
2:13.67,-,54,Erdélyi Katinka,0,Győri Atlétikai Club,F,Miskolc (HUN),2016.7.03
2:13.67,-,54,Böhm Lilla,94,KSI SE,F,Székesfehérvár (HUN),2016.9.11
2:13.88,-,56,Osváth Krisztina,96,NYSC,F,Miskolc (HUN),2016.5.29
2:13.91,-,57,Osváth Krisztina,96,NYSC,F2,Budapest (HUN),2016.6.18
2:13.98,-,58,Punk Adrienn,0,ARAK,F2,Székesfehérvár (HUN),2016.5.29
2:14.02,-,59,Budai Boglárka,99,ARAK,H4,Tbilisi (GEO),2016.7.14
2:14.06,-,60,Palásti Luca,96,DSC-SI,F,Debrecen (HUN),2016.5.15
2:14.11,19,61,Mátó Sára,0,ARAK,CE2,Székesfehérvár (HUN),2016.9.18
2:14.14,-,62,Erdélyi Katinka,0,Győri Atlétikai Club,F2,Székesfehérvár (HUN),2016.5.29
2:14.14,-,62,Zsivoczky-Farkas Györgyi,85,BHSE,CE2,Amsterdam (NED),2016.7.09
2:14.22,-,64,Apáthy Sophie,91,Vasas,F,Szekszárd (HUN),2016.5.15
2:14.23,-,65,Novák Natália,98,Békéscsabai AC,F,Székesfehérvár (HUN),2016.9.11
2:14.24,-,66,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.9.04
2:14.30,-,67,Novák Natália,98,Békéscsabai AC,F,Szombathely (HUN),2016.6.26
2:14.31,-,68,Novák Natália,98,Békéscsabai AC,F,Debrecen (HUN),2016.5.15
2:14.44,-,69,Böhm Lilla,94,KSI SE,F,Debrecen (HUN),2016.5.15
2:14.53,-,70,Punk Adrienn,0,ARAK,F,Brno (CZE),2016.6.11
2:14.67,-,71,Palásti Luca,96,DSC-SI,F,Székesfehérvár (HUN),2016.7.31
2:14.72,-,72,Novák Natália,98,Békéscsabai AC,F2,Debrecen (HUN),2016.6.05
2:14.80,-,73,Budai Boglárka,99,ARAK,SF2,Tbilisi (GEO),2016.7.15
2:14.84,-,74,Darabos Aliz,99,ARAK,F2,Debrecen (HUN),2016.6.05
2:14.92,-,75,Finta Sára,99,A-Plast Ikarus BSE,F2,Debrecen (HUN),2016.6.05
2:14.97,-,76,Erdélyi Katinka,0,Győri Atlétikai Club,F,Brno (CZE),2016.6.11
2:15.16,-,77,Punk Adrienn,0,ARAK,F2,Debrecen (HUN),2016.6.05
2:15.25,-,78,Mátó Sára,0,ARAK,CE,Miskolc (HUN),2016.5.29
2:15.26,-,79,Erdélyi Katinka,0,Győri Atlétikai Club,F2,Debrecen (HUN),2016.6.05
2:15.33,-,80,Palásti Luca,96,DSC-SI,F,Miskolc (HUN),2016.5.29
2:15.48,-,81,Novák Natália,98,Békéscsabai AC,F,Budapest (HUN),2016.9.04
2:15.71,20,82,Urbán Zita,2,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.5.01
2:15.75,-,83,Budai Boglárka,99,ARAK,F2,Székesfehérvár (HUN),2016.5.29
2:15.84,-,84,File Zita,88,DSC-SI,F,Budapest (HUN),2016.9.04
2:15.99,21,85,Sárkány Fanni,94,DSC-SI,F,Miskolc (HUN),2016.5.29
