Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
38.92,1,1,Molnár Janka,1,Budafoki MTE,F1,Debrecen (HUN),2016.7.09
39.45,-,2,Molnár Janka,1,Budafoki MTE,F1,Tiszaújváros (HUN),2016.4.3
40.17,2,3,K. Szabó Gabriella,2,DSC-SI,F1,Debrecen (HUN),2016.7.09
40.81,-,4,Molnár Janka,1,Budafoki MTE,F1,Trnava (SVK),2016.9.24
40.87,-,5,K. Szabó Gabriella,2,DSC-SI,F1,Székesfehérvár (HUN),2016.9.11
41.18,3,6,Kovács Boglárka,3,Titán TC,F1,Debrecen (HUN),2016.7.1
41.22,4,7,Kerekes Dominika,2,DSC-SI,F5,Debrecen (HUN),2016.7.09
41.43,5,8,Kőszegi Míra,2,Budafoki MTE,F1,Debrecen (HUN),2016.7.09
41.59,6,9,Répássy Hanna,1,Titán TC,F1,Debrecen (HUN),2016.7.09
41.73,7,10,Simon Virág,2,Győri Atlétikai Club,F1,Debrecen (HUN),2016.7.09
41.97,-,11,Kerekes Dominika,2,DSC-SI,F1,Székesfehérvár (HUN),2016.9.11
42.08,-,12,Simon Virág,2,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2016.9.11
42.09,-,13,Kerekes Dominika,2,DSC-SI,F2,Trnava (SVK),2016.9.24
42.14,-,14,Simon Virág,2,Győri Atlétikai Club,F1,Zalaegerszeg (HUN),2016.6.11
42.4,-,15,Kőszegi Míra,2,Budafoki MTE,F1,Debrecen (HUN),2016.6.05
42.5,-,16,Simon Virág,2,Győri Atlétikai Club,F1,Debrecen (HUN),2016.6.05
42.7,8,17,Kulcsár Panka,1,Budafoki MTE,F1,Tiszaújváros (HUN),2016.4.3
42.81,-,18,Kovács Boglárka,3,Titán TC,F,Lowicz (POL),2016.6.26
43.11,9,19,Heiden Zoé,1,FTC,F2,Debrecen (HUN),2016.7.09
43.23,10,20,Veres Hajnalka,1,DSC-SI,F2,Debrecen (HUN),2016.7.09
43.31,11,21,Kisparti Dóra,2,Reménység Vác,F2,Debrecen (HUN),2016.7.09
43.34,12,22,Gajdos Dominika,3,A-Plast Ikarus BSE,F1,Debrecen (HUN),2016.7.1
43.36,13,23,Mohai Regina,3,ARAK,CE1,Székesfehérvár (HUN),2016.9.18
43.39,14,24,Kiszel Zsófia,1,KARC,F1,Debrecen (HUN),2016.7.09
43.55,15,25,Stanga Sára,1,TSC-Geotech,F1,Debrecen (HUN),2016.7.09
43.56,16,26,Nagy Vanessza,3,Szolnoki SC-SI,F4,Debrecen (HUN),2016.6.05
43.56,-,26,Kisparti Dóra,2,Reménység Vác,F1,Zalaegerszeg (HUN),2016.6.11
43.57,17,28,Urbán Zita,2,A-Plast Ikarus BSE,F3,Székesfehérvár (HUN),2016.9.11
43.6,18,29,Mazák Anna,1,ARAK,F1,Debrecen (HUN),2016.7.09
43.61,-,30,Mohai Regina,3,ARAK,F3,Székesfehérvár (HUN),2016.9.11
43.62,19,31,Muszil Ágnes,3,ZALASZÁM-ZAC,F3,Debrecen (HUN),2016.7.1
43.63,20,32,Bencsik Lili,2,A-Plast Ikarus BSE,F5,Székesfehérvár (HUN),2016.9.11
43.69,-,33,Nagy Vanessza,3,Szolnoki SC-SI,F1,Debrecen (HUN),2016.7.1
43.69,21,33,Decker Szonja,2,Vasas,F2,Székesfehérvár (HUN),2016.9.11
43.71,22,35,Hadnagy Zsóka,2,VEDAC,F,Veszprém (HUN),2016.6.22
43.75,-,36,Gajdos Dominika,3,A-Plast Ikarus BSE,F4,Debrecen (HUN),2016.6.05
43.86,-,37,Kovács Boglárka,3,Titán TC,F,Senta (SRB),2016.4.16
43.87,23,38,Szűcs Szabina,2,KARC,F5,Debrecen (HUN),2016.7.09
43.88,-,39,Hadnagy Zsóka,2,VEDAC,F2,Debrecen (HUN),2016.7.09
43.91,24,40,Tollas Gizella,1,BEAC,F1,Tiszaújváros (HUN),2016.4.3
43.93,25,41,Tegzes Kata,2,PVSK,F5,Debrecen (HUN),2016.7.09
43.95,-,42,Tollas Gizella,1,BEAC,F2,Debrecen (HUN),2016.7.09
43.97,-,43,Decker Szonja,2,Vasas,F4,Debrecen (HUN),2016.7.09
43.98,-,44,Nagy Vanessza,3,Szolnoki SC-SI,CE1,Székesfehérvár (HUN),2016.9.18
44.04,26,45,Fazekas Rebeka,1,TSC-Geotech,F2,Debrecen (HUN),2016.7.09
44.08,27,46,Takács Zsófia,3,Vasas,F2,Debrecen (HUN),2016.7.1
44.11,-,47,Hadnagy Zsóka,2,VEDAC,F2,Székesfehérvár (HUN),2016.9.11
44.13,28,48,Nagy Karola,3,Budaörsi DSE,F1,Debrecen (HUN),2016.7.1
44.14,29,49,Veres Panna,3,UTE,F4,Debrecen (HUN),2016.6.05
44.19,-,50,Tollas Gizella,1,BEAC,F1,Debrecen (HUN),2016.6.05
44.21,-,51,Mohai Regina,3,ARAK,F3,Debrecen (HUN),2016.7.1
44.21,-,51,Kisparti Dóra,2,Reménység Vác,F2,Székesfehérvár (HUN),2016.9.11
44.26,-,53,Gajdos Dominika,3,A-Plast Ikarus BSE,CE1,Székesfehérvár (HUN),2016.9.18
44.27,-,54,Stanga Sára,1,TSC-Geotech,F1,Székesfehérvár (HUN),2016.9.11
44.28,30,55,Bognár Anna,3,UTE,F3,Debrecen (HUN),2016.6.05
44.29,31,56,Chrobák Lili,3,DSC-SI,F1,Debrecen (HUN),2016.7.1
44.3,32,57,Menyhárt Zsófia,2,ARAK,F1,Székesfehérvár (HUN),2016.9.11
44.31,-,58,Fazekas Rebeka,1,TSC-Geotech,F2,Székesfehérvár (HUN),2016.9.11
44.33,-,59,Veres Hajnalka,1,DSC-SI,F1,Székesfehérvár (HUN),2016.9.11
44.35,-,60,Gajdos Dominika,3,A-Plast Ikarus BSE,F2,Székesfehérvár (HUN),2016.9.11
44.37,-,61,Tollas Gizella,1,BEAC,F2,Székesfehérvár (HUN),2016.9.11
44.38,-,62,Veres Hajnalka,1,DSC-SI,F1,Debrecen (HUN),2016.6.05
44.51,-,63,Chrobák Lili,3,DSC-SI,F1,Debrecen (HUN),2016.6.05
44.59,33,64,Horváth Csenge,2,Favorit AC,F4,Zalaegerszeg (HUN),2016.6.11
44.59,33,64,Sztrehárszky Boglárka,1,BHSE,F2,Debrecen (HUN),2016.7.09
44.64,35,66,Skriván Bíbor,3,PSN - Pécsi Sportiskola,F2,Zalaegerszeg (HUN),2016.6.11
44.72,36,67,Halász Szabó Emese,1,Titán TC,F3,Debrecen (HUN),2016.7.09
44.74,-,68,Bognár Anna,3,UTE,F1,Debrecen (HUN),2016.7.1
44.78,37,69,Tóth Virág,1,Győri Atlétikai Club,F2,Debrecen (HUN),2016.6.05
44.8,38,70,Nagy Fanni,1,Titán TC,F3,Debrecen (HUN),2016.7.09
44.81,-,71,Kisparti Dóra,2,Reménység Vác,F1,Tiszaújváros (HUN),2016.4.3
44.86,39,72,Beliczay Léna,2,FTC,F4,Debrecen (HUN),2016.7.09
44.89,40,73,Brindza Dorka,1,Miskolci Sportiskola,F2,Debrecen (HUN),2016.7.09
44.89,40,73,Tóth Nikolett,3,CVSE,F1,Debrecen (HUN),2016.7.1
44.9,-,75,Veres Panna,3,UTE,F1,Debrecen (HUN),2016.7.1
44.9,-,75,Beliczay Léna,2,FTC,F3,Székesfehérvár (HUN),2016.9.11
44.97,42,77,Varga Dóra,1,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2016.6.11
44.97,-,77,Heiden Zoé,1,FTC,F1,Székesfehérvár (HUN),2016.9.11
44.99,-,79,Kisparti Dóra,2,Reménység Vác,F1,Debrecen (HUN),2016.6.05
45.01,43,80,Papadopulu Phaedra,1,FTC,F3,Székesfehérvár (HUN),2016.9.11
45.06,44,81,Vajda Virág,3,A-Plast Ikarus BSE,CE1,Székesfehérvár (HUN),2016.9.18
45.16,-,82,Takács Zsófia,3,Vasas,F4,Tiszaújváros (HUN),2016.4.3
45.17,-,83,Varga Dóra,1,ZALASZÁM-ZAC,F3,Debrecen (HUN),2016.7.09
45.25,-,84,Chrobák Lili,3,DSC-SI,CE1,Székesfehérvár (HUN),2016.9.18
45.28,-,85,Tóth Virág,1,Győri Atlétikai Club,F1,Zalaegerszeg (HUN),2016.6.11
45.28,45,85,Kékesi Eszter,3,Egri Sportiskola SE,F5,Székesfehérvár (HUN),2016.9.11
45.3,46,87,Fekete Fanni,1,Győri Atlétikai Club,F4,Székesfehérvár (HUN),2016.9.11
45.38,47,88,Béke Frida,2,Tiszaújvárosi SC,F2,Debrecen (HUN),2016.6.05
45.39,-,89,Vajda Virág,3,A-Plast Ikarus BSE,F2,Debrecen (HUN),2016.7.1
45.41,48,90,Fábián Éva,2,VEDAC,F,Veszprém (HUN),2016.6.22
45.41,48,90,Szalai Réka,3,MMAC,F4,Debrecen (HUN),2016.7.1
45.43,50,92,Karkiss Léna,3,FTC,F3,Debrecen (HUN),2016.7.1
45.45,-,93,Muszil Ágnes,3,ZALASZÁM-ZAC,F2,Székesfehérvár (HUN),2016.9.11
45.48,51,94,Vári Diána,3,BEAC,F4,Debrecen (HUN),2016.7.1
45.49,-,95,Mazák Anna,1,ARAK,F1,Székesfehérvár (HUN),2016.9.11
45.52,52,96,Hajdú Bettina,2,DSC-SI,F2,Debrecen (HUN),2016.6.05
45.52,-,96,Fekete Fanni,1,Győri Atlétikai Club,F2,Zalaegerszeg (HUN),2016.6.11
45.53,53,98,Garamvölgyi Petra,3,PSN - Pécsi Sportiskola,CE2,Székesfehérvár (HUN),2016.9.18
45.58,-,99,Sztrehárszky Boglárka,1,BHSE,F1,Tiszaújváros (HUN),2016.4.3
45.61,54,100,Szarvas Júlia,1,VEDAC,F4,Debrecen (HUN),2016.7.09
45.66,-,101,Fekete Fanni,1,Győri Atlétikai Club,F3,Debrecen (HUN),2016.7.09
45.66,55,101,Szikossy Szilvia,3,FTC,CE2,Székesfehérvár (HUN),2016.9.18
45.76,56,103,Gombolai Nóra,3,ARAK,F3,Debrecen (HUN),2016.7.1
