Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
9:41.47,1,1,Wagner-Gyürkés Viktória,92,A-Plast Ikarus BSE,F,Budapest (HUN),2016.8.19
9:47.36,2,2,Vindics-Tóth Lili,98,DOVASE,F,Budapest (HUN),2016.8.19
9:52.22,3,3,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.8.19
9:54.73,-,4,Vindics-Tóth Lili,98,DOVASE,F,Székesfehérvár (HUN),2016.5.29
9:55.79,4,5,Horváth Karolina,2,Csepeli DAC,F,Brno (CZE),2016.6.11
9:56.03,5,6,Pavuk Tíra,99,Békéscsabai AC,F,Miskolc (HUN),2016.7.03
9:58.30,-,7,Pavuk Tíra,99,Békéscsabai AC,F,Székesfehérvár (HUN),2016.5.29
10:02.28,6,8,Szederkényi-Takács Andrea,81,EAC,F,Budapest (HUN),2016.8.19
10:03.07,-,9,Pavuk Tíra,99,Békéscsabai AC,F,Budapest (HUN),2016.8.19
10:03.49,-,10,Horváth Karolina,2,Csepeli DAC,F,Uherské Hradiste (CZE),2016.6.04
10:04.03,-,11,Pavuk Tíra,99,Békéscsabai AC,F,Budapest (HUN),2016.5.01
10:07.02,7,12,Mógor Boglárka,99,UTE,F,Miskolc (HUN),2016.7.03
10:11.85,8,13,Farkas-Ohn Kinga,91,BEAC,F,Budapest (HUN),2016.8.19
10:13.57,9,14,Veisz Adrienn,97,Győri Atlétikai Club,F,Székesfehérvár (HUN),2016.5.29
10:18.81,10,15,Hornyák Anna,0,BHSE,F,Miskolc (HUN),2016.7.03
10:18.94,11,16,Ladányi Fruzsina,97,VEDAC,F,Székesfehérvár (HUN),2016.5.29
10:21.76,12,17,Lendvai Luca,1,Győri Atlétikai Club,F,Budapest (HUN),2016.6.18
10:25.0h,13,18,Horváth Tímea,94,BHSE,F,Maribor (SLO),2016.7.15
10:25.49,-,19,Ladányi Fruzsina,97,VEDAC,F,Miskolc (HUN),2016.7.01
10:29.80,-,20,Hornyák Anna,0,BHSE,F,Székesfehérvár (HUN),2016.5.29
10:30.07,-,21,Lendvai Luca,1,Győri Atlétikai Club,F,Debrecen (HUN),2016.7.1
10:30.66,14,22,Hegedűs Luciána,0,ARAK,F,Miskolc (HUN),2016.7.03
10:31.97,15,23,Hir Csenge,99,ZALASZÁM-ZAC,F,Miskolc (HUN),2016.7.03
10:32.83,16,24,Pataki Anna,97,Miskolci Sportiskola,F,Miskolc (HUN),2016.7.01
10:33.15,17,25,Móczó Zsanett,85,Vasas,F,Lerum (SWE),2016.8.28
10:33.19,-,26,Pataki Anna,97,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.5.29
10:35.0h,18,27,Ferenc Katalin,94,BEAC,F,Maribor (SLO),2016.7.15
10:35.04,19,28,Peszleg Dominika,2,FTC,F,Budapest (HUN),2016.5.01
10:36.97,20,29,Baka Szilvia,1,GYAC,F,Brno (CZE),2016.6.11
10:37.42,21,30,Soós Fanni,99,Martfűi ÚTK,F,Székesfehérvár (HUN),2016.5.29
10:38.33,-,31,Móczó Zsanett,85,Vasas,F,Göteborg (SWE),2016.7.15
10:41.11,-,32,Lendvai Luca,1,Győri Atlétikai Club,F,Budapest (HUN),2016.6.24
10:42.79,22,33,Máté Anna,99,Kaposvári AC,F,Miskolc (HUN),2016.7.03
10:43.17,23,34,Schmölcz Sára,2,TSC-Geotech,F,Debrecen (HUN),2016.7.1
10:46.34,24,35,Varga Gréta,3,VEDAC,F,Budapest (HUN),2016.5.01
10:46.50,-,36,Hegedűs Luciána,0,ARAK,F,Budapest (HUN),2016.6.18
10:47.16,25,37,Matheovits Eszter,1,PVSK,F,Debrecen (HUN),2016.7.1
10:49.82,26,38,Merényi Panna,2,A-Plast Ikarus BSE,F,Debrecen (HUN),2016.7.1
10:49.85,27,39,Mátyus Lili,99,Tiszaújvárosi TK,F,Székesfehérvár (HUN),2016.5.29
10:52.43,-,40,Merényi Panna,2,A-Plast Ikarus BSE,F,Budapest (HUN),2016.6.18
10:53.24,-,41,Merényi Panna,2,A-Plast Ikarus BSE,F,Budapest (HUN),2016.5.01
10:54.68,-,42,Peszleg Dominika,2,FTC,F,Budapest (HUN),2016.8.19
10:59.56,-,43,Varga Gréta,3,VEDAC,F,Budapest (HUN),2016.6.18
11:00.58,-,44,Hornyák Anna,0,BHSE,F,Budapest (HUN),2016.8.19
11:01.33,28,45,Vékony Vanda,99,Budaörsi DSE,F,Budapest (HUN),2016.6.18
11:03.52,-,46,Schmölcz Sára,2,TSC-Geotech,F,Budapest (HUN),2016.5.01
11:05.06,-,47,Hir Csenge,99,ZALASZÁM-ZAC,F,Székesfehérvár (HUN),2016.5.29
11:07.61,29,48,Boros Alexandra,97,,F,Székesfehérvár (HUN),2016.5.29
11:10.28,30,49,Koncz Kata,3,VEDAC,F,Budapest (HUN),2016.6.18
11:15.00,31,50,Szőke-Kiss Anna,2,MATE - GEAC,F,Debrecen (HUN),2016.7.1
11:15.16,32,51,Szerencsés Lili,0,,F,Székesfehérvár (HUN),2016.5.29
11:19.02,-,52,Merényi Panna,2,A-Plast Ikarus BSE,F,Budapest (HUN),2016.8.19
11:19.05,-,53,Matheovits Eszter,1,PVSK,F,Budapest (HUN),2016.5.01
11:19.18,-,54,Szőke-Kiss Anna,2,MATE - GEAC,F,Budapest (HUN),2016.6.18
11:19.61,33,55,Csepeli Angéla,0,Favorit AC,F,Budapest (HUN),2016.6.18
11:22.14,34,56,Hangya Adrienn,1,AC Bonyhád,F,Székesfehérvár (HUN),2016.5.29
11:22.25,35,57,Elek Zita,99,Szekszárdi Sportközpont,F,Budapest (HUN),2016.8.19
11:24.93,36,58,Tamás Zsófia,3,DOVASE,F,Budapest (HUN),2016.8.19
11:25.54,-,59,Schmölcz Sára,2,TSC-Geotech,F,Budapest (HUN),2016.6.18
11:28.45,37,60,Sági Barbara,98,VISE Vác,F,Budapest (HUN),2016.8.19
11:29.66,38,61,Botka Anikó,0,Martfűi ÚTK,F,Székesfehérvár (HUN),2016.5.29
11:32.68,39,62,Csehó Zsófia,1,VEDAC,F,Debrecen (HUN),2016.7.1
11:35.72,-,63,Szőke-Kiss Anna,2,MATE - GEAC,F,Budapest (HUN),2016.8.19
11:36.81,40,64,Molnár Sára,99,,F,Székesfehérvár (HUN),2016.5.29
11:36.86,-,65,Csepeli Angéla,0,Favorit AC,F,Miskolc (HUN),2016.7.03
11:39.30,41,66,Garai Georgina,98,NYSC,F,Székesfehérvár (HUN),2016.5.29
11:42.09,42,67,Karácsonyi Boglárka,1,TSC-Geotech,F,Debrecen (HUN),2016.7.1
11:44.15,-,68,Karácsonyi Boglárka,1,TSC-Geotech,F,Budapest (HUN),2016.6.18
11:45.83,43,69,Szalai Anett,98,POSTÁS SE,F,Budapest (HUN),2016.8.19
