Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:35.84,1,1,Urbán Zita,2,A-Plast Ikarus BSE,F,Trnava (SVK),2016.9.24
1:39.54,2,2,Szőke-Kiss Anna,2,MATE - GEAC,F,Trnava (SVK),2016.9.24
1:39.69,3,3,Gajdos Dominika,3,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2016.5.3
1:40.29,4,4,Veres Panna,3,UTE,F1,Székesfehérvár (HUN),2016.5.3
1:40.30,5,5,Muszil Ágnes,3,ZALASZÁM-ZAC,F1,Debrecen (HUN),2016.7.09
1:40.62,6,6,Csuta Dorottya,4,Pegazus Atlétika,F1,Székesfehérvár (HUN),2016.5.3
1:40.72,-,7,Urbán Zita,2,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2016.9.1
1:40.90,-,8,Szőke-Kiss Anna,2,MATE - GEAC,F2,Székesfehérvár (HUN),2016.9.1
1:41.03,-,9,Gajdos Dominika,3,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2016.9.1
1:41.09,7,10,Schuchmann Eszter,3,Csepeli DAC,F1,Székesfehérvár (HUN),2016.5.3
1:41.70,8,11,Lendvai Luca,1,Győri Atlétikai Club,F2,Székesfehérvár (HUN),2016.9.1
1:41.99,9,12,Weibli Dorka,3,,F1,Székesfehérvár (HUN),2016.5.3
1:42.37,10,13,Kiss Virág,2,,F1,Székesfehérvár (HUN),2016.5.3
1:42.60,-,14,Gajdos Dominika,3,A-Plast Ikarus BSE,F2,Debrecen (HUN),2016.7.09
1:42.90,-,15,Gajdos Dominika,3,A-Plast Ikarus BSE,F,Tiszaújváros (HUN),2016.4.3
1:43.00,11,16,Bartkó Virág,3,Salgótarjáni AC,F2,Debrecen (HUN),2016.7.09
1:43.30,-,17,Veres Panna,3,UTE,F2,Debrecen (HUN),2016.7.09
1:43.33,-,18,Bartkó Virág,3,Salgótarjáni AC,F,Tiszaújváros (HUN),2016.4.3
1:43.60,12,19,Tóth Nikolett,3,CVSE,F1,Székesfehérvár (HUN),2016.5.3
1:43.60,-,19,Schuchmann Eszter,3,Csepeli DAC,F2,Debrecen (HUN),2016.7.09
1:43.61,13,21,Lovas Bernadett,3,Hajdúböszörményi TE,F1,Székesfehérvár (HUN),2016.5.3
1:43.67,14,22,Tamás Zsófia,3,DOVASE,F1,Székesfehérvár (HUN),2016.5.3
1:43.70,15,23,Mag Viktória,3,,F1,Székesfehérvár (HUN),2016.5.3
1:43.86,16,24,Heffner Hédi,1,BEAC,F1,Székesfehérvár (HUN),2016.9.1
1:44.00,17,25,Vári Diána,3,BEAC,F1,Debrecen (HUN),2016.7.09
1:44.21,18,26,Fazekas Rebeka,1,TSC-Geotech,F1,Székesfehérvár (HUN),2016.9.1
1:44.26,-,27,Veres Panna,3,UTE,F,Tiszaújváros (HUN),2016.4.3
1:44.28,19,28,Dömösi Petra,1,Titán TC,F,Senta (SRB),2016.4.16
1:44.30,20,29,Mohai Regina,3,ARAK,F2,Székesfehérvár (HUN),2016.5.3
1:44.37,-,30,Csuta Dorottya,4,Pegazus Atlétika,F2,Tiszaújváros (HUN),2016.4.3
1:44.41,21,31,Pribék Adrienn,2,ARAK,F2,Székesfehérvár (HUN),2016.9.1
1:44.43,22,32,Magyar Veronika,1,VEDAC,F4,Székesfehérvár (HUN),2016.9.1
1:44.44,23,33,Stanga Sára,1,TSC-Geotech,F2,Székesfehérvár (HUN),2016.9.1
1:44.61,24,34,Kirsch Natália,3,VEDAC,F2,Székesfehérvár (HUN),2016.5.3
1:44.70,25,35,Répássy Hanna,1,Titán TC,F1,Székesfehérvár (HUN),2016.9.1
1:44.82,26,36,Bese Bettina,2,Békéscsabai AC,F3,Székesfehérvár (HUN),2016.9.1
1:45.02,27,37,Szarka Zsófia,1,VEDAC,F3,Székesfehérvár (HUN),2016.9.1
1:45.10,-,38,Lovas Bernadett,3,Hajdúböszörményi TE,F2,Debrecen (HUN),2016.7.09
1:45.19,28,39,Szerencsés Mimi,3,,F2,Székesfehérvár (HUN),2016.5.3
1:45.19,28,39,Gódor Fanni,2,MATE - GEAC,F1,Székesfehérvár (HUN),2016.9.1
1:45.20,30,41,Kaiser Luca,3,,F2,Székesfehérvár (HUN),2016.5.3
1:45.24,-,42,Vári Diána,3,BEAC,F2,Székesfehérvár (HUN),2016.9.1
1:45.40,-,43,Tóth Nikolett,3,CVSE,F2,Debrecen (HUN),2016.7.09
1:45.87,31,44,Chrobák Lili,3,DSC-SI,F1,Székesfehérvár (HUN),2016.5.3
1:46.04,32,45,Domsi Nóra,1,Győri Atlétikai Club,F4,Székesfehérvár (HUN),2016.9.1
1:46.23,33,46,Kapás Janka,3,Egri Sportiskola SE,F2,Székesfehérvár (HUN),2016.9.1
1:46.28,34,47,Varga Gréta,3,VEDAC,F2,Székesfehérvár (HUN),2016.5.3
1:46.33,-,48,Lovas Bernadett,3,Hajdúböszörményi TE,F,Tiszaújváros (HUN),2016.4.3
1:46.51,35,49,Peszleg Dominika,2,FTC,F2,Székesfehérvár (HUN),2016.9.1
1:46.53,36,50,Koncz Kata,3,VEDAC,F2,Székesfehérvár (HUN),2016.5.3
1:46.90,-,51,Muszil Ágnes,3,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2016.9.1
1:46.94,-,52,Tóth Nikolett,3,CVSE,F,Tiszaújváros (HUN),2016.4.3
1:46.99,37,53,Szarvas Júlia,1,VEDAC,F3,Székesfehérvár (HUN),2016.9.1
1:47.05,-,54,Tóth Nikolett,3,CVSE,F,Budapest (HUN),2016.6.24
1:47.09,38,55,Jó Alíz,4,Futóbarátok,F1,Székesfehérvár (HUN),2016.5.3
1:47.30,39,56,Balogh Janka,3,Keszthely VDSE,F1,Debrecen (HUN),2016.7.09
1:47.38,-,57,Tamás Zsófia,3,DOVASE,F1,Székesfehérvár (HUN),2016.9.1
1:47.47,40,58,Tonté Szabina,1,KARC,F2,Székesfehérvár (HUN),2016.9.1
1:47.52,41,59,Nagy Karola,3,Budaörsi DSE,F,Budapest (HUN),2016.6.24
1:47.57,42,60,Erdei-Strohner Kincső,3,Titán TC,F1,Székesfehérvár (HUN),2016.5.3
1:47.59,43,61,Nádoba Gabriella,3,Csepeli DAC,F,Budapest (HUN),2016.6.24
1:47.70,-,62,Chrobák Lili,3,DSC-SI,F,Budapest (HUN),2016.6.24
1:47.74,-,63,Chrobák Lili,3,DSC-SI,F,Tiszaújváros (HUN),2016.4.3
1:47.93,44,64,Pelyhe Liliána,3,BEAC,F4,Székesfehérvár (HUN),2016.9.1
1:48.10,-,65,Chrobák Lili,3,DSC-SI,F2,Debrecen (HUN),2016.7.09
1:48.14,45,66,Tollas Gizella,1,BEAC,F2,Székesfehérvár (HUN),2016.9.1
1:48.53,46,67,Székely Anna,3,A-Plast Ikarus BSE,F,Tiszaújváros (HUN),2016.4.3
1:48.80,-,68,Székely Anna,3,A-Plast Ikarus BSE,F1,Debrecen (HUN),2016.7.09
1:48.85,47,69,Hanzlik Éva,4,TATAI A.C.,F1,Székesfehérvár (HUN),2016.5.3
1:48.99,48,70,Tolnay Borbála,1,Győri Atlétikai Club,F3,Székesfehérvár (HUN),2016.9.1
1:49.00,-,71,Kapás Janka,3,Egri Sportiskola SE,F2,Debrecen (HUN),2016.7.09
1:49.25,49,72,Kocsis Anna,4,Szolnoki SC-SI,F2,Székesfehérvár (HUN),2016.5.3
1:49.33,-,73,Kirsch Natália,3,VEDAC,F2,Székesfehérvár (HUN),2016.9.1
1:49.45,50,74,Németh Boglárka,3,ZALASZÁM-ZAC,F,Budapest (HUN),2016.6.24
1:49.46,51,75,Szlovencsák Nóra,2,Vasas,F3,Székesfehérvár (HUN),2016.9.1
