Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
6:35.60,1,1,Lendvai Luca,1,Győri Atlétikai Club,F,Trnava (SVK),2016.9.24
6:41.88,2,2,Horváth Karolina,2,Csepeli DAC,F,Trnava (SVK),2016.9.24
6:42.39,-,3,Lendvai Luca,1,Győri Atlétikai Club,F2,Székesfehérvár (HUN),2016.9.11
6:45.09,3,4,Dömösi Petra,1,Titán TC,F2,Székesfehérvár (HUN),2016.9.11
6:47.39,4,5,Tamás Zsófia,3,DOVASE,F,Debrecen (HUN),2016.7.1
6:52.17,5,6,Peszleg Dominika,2,FTC,F2,Székesfehérvár (HUN),2016.9.11
6:52.93,6,7,Bartkó Virág,3,Salgótarjáni AC,F,Debrecen (HUN),2016.7.1
6:54.99,-,8,Tamás Zsófia,3,DOVASE,F2,Székesfehérvár (HUN),2016.9.11
6:56.13,7,9,Varga Gréta,3,VEDAC,F,Debrecen (HUN),2016.7.1
6:56.78,8,10,Koncz Kata,3,VEDAC,F,Debrecen (HUN),2016.7.1
6:57.01,9,11,Véber Cintia,1,UTE,F2,Székesfehérvár (HUN),2016.9.11
6:57.06,10,12,Szőke-Kiss Anna,2,MATE - GEAC,F2,Székesfehérvár (HUN),2016.9.11
6:59.11,-,13,Varga Gréta,3,VEDAC,F2,Székesfehérvár (HUN),2016.9.11
6:59.78,-,14,Koncz Kata,3,VEDAC,F2,Székesfehérvár (HUN),2016.9.11
7:00.29,-,15,Bartkó Virág,3,Salgótarjáni AC,F,Budapest (HUN),2016.6.24
7:00.52,11,16,Pribék Adrienn,2,ARAK,F2,Székesfehérvár (HUN),2016.9.11
7:05.13,12,17,Gecse Eszter,3,JBDSE,F,Debrecen (HUN),2016.7.1
7:06.78,13,18,Merényi Panna,2,A-Plast Ikarus BSE,F2,Székesfehérvár (HUN),2016.9.11
7:06.96,14,19,Szarka Zsófia,1,VEDAC,F1,Székesfehérvár (HUN),2016.9.11
7:11.22,15,20,Tonté Szabina,1,KARC,F1,Székesfehérvár (HUN),2016.9.11
7:22.56,16,21,Tóth Lilla,3,A-Plast Ikarus BSE,F,Debrecen (HUN),2016.7.1
7:23.87,17,22,Farkas Dalma,3,UTE,F,Debrecen (HUN),2016.7.1
7:26.31,18,23,Székely Kata,2,BHSE,F1,Székesfehérvár (HUN),2016.9.11
7:26.38,19,24,Székely Anna,3,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2016.9.11
7:27.61,-,25,Tóth Lilla,3,A-Plast Ikarus BSE,F,Budapest (HUN),2016.6.24
7:30.80,20,26,Spiller Tiziana,3,BHSE,F1,Székesfehérvár (HUN),2016.9.11
7:31.12,21,27,Sigmond Sára,3,VEDAC,F,Debrecen (HUN),2016.7.1
7:33.80,22,28,Schmölcz Sára,2,TSC-Geotech,F2,Székesfehérvár (HUN),2016.9.11
7:37.25,23,29,Keserü Katalin,3,ARAK,F,Debrecen (HUN),2016.7.1
7:39.89,24,30,Molnár Jázmin,3,ZALASZÁM-ZAC,F,Budapest (HUN),2016.6.24
7:40.09,25,31,Németh Boglárka,3,ZALASZÁM-ZAC,F,Debrecen (HUN),2016.7.1
7:42.63,-,32,Spiller Tiziana,3,BHSE,F,Debrecen (HUN),2016.7.1
7:43.01,26,33,Ingula Panna,3,DOVASE,F,Debrecen (HUN),2016.7.1
7:43.02,-,34,Keserü Katalin,3,ARAK,F1,Székesfehérvár (HUN),2016.9.11
7:46.83,-,35,Ingula Panna,3,DOVASE,F1,Székesfehérvár (HUN),2016.9.11
7:49.97,27,36,Bese Bettina,2,Békéscsabai AC,F1,Székesfehérvár (HUN),2016.9.11
7:53.81,28,37,Németh Panna,2,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2016.9.11
7:55.74,-,38,Spiller Tiziana,3,BHSE,F,Budapest (HUN),2016.6.24
7:57.55,-,39,Farkas Dalma,3,UTE,F1,Székesfehérvár (HUN),2016.9.11
7:59.72,-,40,Molnár Jázmin,3,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2016.9.11
8:06.59,29,41,Rókus Adél,3,TSC-Geotech,F,Debrecen (HUN),2016.7.1
8:10.55,30,42,Karácsonyi Boglárka,1,TSC-Geotech,F2,Székesfehérvár (HUN),2016.9.11
8:12.42,31,43,Tóbel Szonja,1,BHSE,F1,Székesfehérvár (HUN),2016.9.11
8:18.67,32,44,Hevesi Blanka,3,Csepeli DAC,F,Budapest (HUN),2016.6.24
6:25.88,1,1,Csuta Dorottya,4,Pegazus Atlétika,F,Varazdin (CRO),2017.9.3
6:39.59,-,2,Csuta Dorottya,4,Pegazus Atlétika,F,Székesfehérvár (HUN),2017.9.1
6:41.06,2,3,Urbán Zita,2,A-Plast Ikarus BSE,F,Székesfehérvár (HUN),2017.9.1
6:41.24,3,4,Koncz Kata,3,VEDAC,F,Székesfehérvár (HUN),2017.9.1
6:43.37,-,5,Csuta Dorottya,4,Pegazus Atlétika,F2,Budapest (HUN),2017.7.09
6:44.83,-,6,Koncz Kata,3,VEDAC,F,Varazdin (CRO),2017.9.3
6:53.91,4,7,Varga Gréta,3,VEDAC,F,Székesfehérvár (HUN),2017.9.1
6:56.21,5,8,Fegyveres Anikó,4,Hajdúböszörményi TE,F2,Budapest (HUN),2017.7.09
6:56.76,6,9,Zatykó Luca,2,Futóbarátok,F,Nové Zámky (SVK),2017.5.01
7:04.95,7,10,Schmölcz Sára,2,TSC-Geotech,F,Székesfehérvár (HUN),2017.9.1
