Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
16:40.64,1,1,Wagner-Gyürkés Viktória,92,A-Plast Ikarus BSE,F,Székesfehérvár (HUN),2016.7.31
16:41.66,-,2,Wagner-Gyürkés Viktória,92,A-Plast Ikarus BSE,F,Budapest (HUN),2016.9.04
16:44.79,2,3,Erdélyi Zsófia,87,UTE,F,Budapest (HUN),2016.9.04
16:46.23,-,4,Erdélyi Zsófia,87,UTE,F,Székesfehérvár (HUN),2016.7.31
16:47.92,-,5,Wagner-Gyürkés Viktória,92,A-Plast Ikarus BSE,F,Székesfehérvár (HUN),2016.9.11
16:48.99,3,6,Vindics-Tóth Lili,98,DOVASE,F,Székesfehérvár (HUN),2016.7.31
16:50.72,-,7,Vindics-Tóth Lili,98,DOVASE,F,Budapest (HUN),2016.9.04
16:52.41,4,8,File Zita,88,DSC-SI,F,Debrecen (HUN),2016.5.15
16:54.10,5,9,Somogyi Anett,96,VEDAC,F,Budapest (HUN),2016.6.18
16:54.13,6,10,Papp Krisztina,82,UTE,F,Székesfehérvár (HUN),2016.9.11
16:58.62,-,11,File Zita,88,DSC-SI,F,Budapest (HUN),2016.9.04
16:59.60,-,12,Papp Krisztina,82,UTE,F,Szekszárd (HUN),2016.5.15
17:04.86,-,13,Erdélyi Zsófia,87,UTE,F,Szekszárd (HUN),2016.5.15
17:07.65,7,14,Kószás Kriszta,94,Győri Atlétikai Club,F,Szombathely (HUN),2016.6.26
17:12.01,-,15,Somogyi Anett,96,VEDAC,F,Szombathely (HUN),2016.6.26
17:13.79,8,16,Szederkényi-Takács Andrea,81,EAC,F,Budapest (HUN),2016.9.04
17:15.96,-,17,File Zita,88,DSC-SI,F,Debrecen (HUN),2016.6.05
17:16.10,-,18,Somogyi Anett,96,VEDAC,F,Debrecen (HUN),2016.6.05
17:18.47,9,19,Pavuk Tíra,99,Békéscsabai AC,F,Debrecen (HUN),2016.5.15
17:22.61,-,20,File Zita,88,DSC-SI,F,Székesfehérvár (HUN),2016.9.11
17:26.95,10,21,Biacsi Ilona,85,SZVSE,F,Debrecen (HUN),2016.5.15
17:36.64,11,22,Staicu Simona,71,Dunakeszi VSE,F,Debrecen (HUN),2016.5.15
17:40.82,12,23,Merényi Tímea,71,BHSE,F,Debrecen (HUN),2016.5.15
17:41.62,-,24,Pavuk Tíra,99,Békéscsabai AC,F,Székesfehérvár (HUN),2016.9.11
17:43.48,13,25,Pálfiné Gulyás Vera,86,DSC-SI,F,Debrecen (HUN),2016.5.15
17:45.17,-,26,Kószás Kriszta,94,Győri Atlétikai Club,F,Miskolc (HUN),2016.5.29
17:45.57,14,27,Csomor Erika,73,FTC,F,Debrecen (HUN),2016.5.15
17:47.76,-,28,Somogyi Anett,96,VEDAC,F,Szekszárd (HUN),2016.5.15
17:50.22,15,29,Horváth Tímea,94,BHSE,F,Debrecen (HUN),2016.6.05
17:52.13,16,30,Ladányi Fruzsina,97,VEDAC,F,Szekszárd (HUN),2016.5.15
17:56.11,-,31,Pálfiné Gulyás Vera,86,DSC-SI,F,Debrecen (HUN),2016.6.05
17:57.66,-,32,Staicu Simona,71,Dunakeszi VSE,F,Budapest (HUN),2016.9.04
17:57.88,17,33,Szabó Tünde,89,PVSK,F,Szekszárd (HUN),2016.5.15
17:59.39,18,34,Ferenc Katalin,94,BEAC,F,Szekszárd (HUN),2016.5.15
18:00.04,19,35,Böhm Lilla,94,KSI SE,F,Miskolc (HUN),2016.5.29
18:00.26,-,36,Somogyi Anett,96,VEDAC,F,Székesfehérvár (HUN),2016.7.31
18:01.54,-,37,Horváth Tímea,94,BHSE,F,Szombathely (HUN),2016.6.26
18:04.07,20,38,Móczó Zsanett,85,Vasas,F,Göteborg (SWE),2016.8.13
18:04.86,-,39,Horváth Tímea,94,BHSE,F,Debrecen (HUN),2016.5.15
18:05.17,-,40,Ladányi Fruzsina,97,VEDAC,F,Debrecen (HUN),2016.6.05
18:05.80,21,41,Weibl Anissa,87,VEDAC,F,Szekszárd (HUN),2016.5.15
18:07.00,22,42,Mezei Sára,97,DSC-SI,F,Szombathely (HUN),2016.6.26
18:07.21,-,43,Ladányi Fruzsina,97,VEDAC,F,Székesfehérvár (HUN),2016.7.31
18:09.51,23,44,Gregor-Pap Csilla,92,TFSE,F,Miskolc (HUN),2016.5.29
18:14.05,24,45,Pataki Anna,97,Miskolci Sportiskola,F,Szombathely (HUN),2016.6.26
18:18.78,25,46,Váczi Lili,94,Békéscsabai AC,F,Debrecen (HUN),2016.5.15
18:20.23,-,47,Ladányi Fruzsina,97,VEDAC,F,Budapest (HUN),2016.6.18
18:22.33,-,48,Mezei Sára,97,DSC-SI,F,Székesfehérvár (HUN),2016.7.31
18:23.77,26,49,Veisz Adrienn,97,Győri Atlétikai Club,F,Szekszárd (HUN),2016.5.15
18:24.66,-,50,Pataki Anna,97,Miskolci Sportiskola,F,Debrecen (HUN),2016.6.05
18:26.47,-,51,Pataki Anna,97,Miskolci Sportiskola,F,Debrecen (HUN),2016.5.15
18:27.96,27,52,Pernesz Zsófia,90,BEAC,F,Szekszárd (HUN),2016.5.15
18:29.75,28,53,Tinta Tamara,82,Miskolci Sportiskola,F,Debrecen (HUN),2016.5.15
18:31.69,29,54,Sárszegi Noémi,96,AC Szekszárd,F,Miskolc (HUN),2016.5.29
18:34.13,30,55,Mógor Boglárka,99,UTE,F,Szekszárd (HUN),2016.5.15
18:39.32,-,56,Mezei Sára,97,DSC-SI,F,Debrecen (HUN),2016.6.05
18:39.66,-,57,Váczi Lili,94,Békéscsabai AC,F,Székesfehérvár (HUN),2016.9.11
18:43.21,-,58,Veisz Adrienn,97,Győri Atlétikai Club,F,Szombathely (HUN),2016.6.26
18:46.87,-,59,Mógor Boglárka,99,UTE,F,Székesfehérvár (HUN),2016.9.11
18:49.48,31,60,Tóth Virág,96,DOVASE,F,Szekszárd (HUN),2016.5.15
