Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
144276,1,1,Beda Szabolcs,77,ELTE SE Sashegyi gepárdok,F1,Martonvásár (HUN),2023.4.15
132044,2,2,Benke György,87,Balatonfüredi Atlétikai Club,F1,Martonvásár (HUN),2023.4.15
121136,3,3,Kiss László,78,Csömöri Sport Kft.,F1,Martonvásár (HUN),2023.4.15
103488,4,4,Horváth Krisztián,74,Balatonfüredi Atlétikai Club,F1,Martonvásár (HUN),2023.4.15
102096,5,5,Lesti Bertalan,77,Havasi Gyopár FE,F1,Martonvásár (HUN),2023.4.15
92052,6,6,Benda Ferenc,66,Reménység Vác,F1,Martonvásár (HUN),2023.4.15
16320,7,7,Szabó Péter,80,EMU,F1,Martonvásár (HUN),2023.4.15
140502,1,1,Benke György,87,Balatonfüredi Atlétikai Club,F1,Martonvásár (HUN),2024.4.13
138713,2,2,Beda Szabolcs,77,ELTE SE Sashegyi gepárdok,F1,Martonvásár (HUN),2024.4.13
113499,3,3,Fülöp Norbert,88,Tapolcai Trappolók SE,F1,Martonvásár (HUN),2024.4.13
112875,4,4,Kiss László,78,Csömöri Sport Kft.,F1,Martonvásár (HUN),2024.4.13
103380,5,5,Vizserálek Gábor,89,Havasi Gyopár FE,F1,Martonvásár (HUN),2024.4.13
95523,6,6,Balog Áron,1,Balatonfüredi Atlétikai Club,F1,Martonvásár (HUN),2024.4.13
73440,7,7,Tihor Csaba,76,Balatonfüredi Atlétikai Club,F1,Martonvásár (HUN),2024.4.13
64317,8,8,Bozó Pál,39,EMU,F1,Martonvásár (HUN),2024.4.13
